DNTTIP1
DPT
DSC2
DSP
DST
DUSP2
DUSP5
EGFL7
EGFR
EIF4EBP1
ENAH
EPCAM
ERBB2
ERN1
ESM1
ESR1
FAM107B
FAM49A
FASN
FBLN1
FCER1A
FCER1G
FCGR3A
FGL2
FLNB
FOXA1
FOXC2
FOXP3
FSTL3
GATA3
GJB2
GLIPR1
GNLY
GPR183
GZMA
GZMK
HAVCR2
HMGA1
HOOK2
HOXD8
HOXD9
HPX
IGF1
IGSF6
IL2RA
IL2RG
IL3RA
IL7R
ITGAM
ITGAX
ITM2C
JUP
KARS
KDR
KIT
KLF5
KLRB1
KLRC1
KLRD1
KLRF1
KRT14
KRT23
KRT5
KRT6B
KRT7
KRT8
LAG3
LARS
LDHB
LGALSL
LILRA4
LPL
LPXN
LRRC15
LTB
LUM
LY86
LYPD3
LYZ
MAP3K8
MDM2
MKI67
MLPH
MMP1
MMP12
MMP2
MMRN2
MNDA
MRC1
MS4A1
MUC6
MYBPC1
MYH11
MYLK
MYO5B
MZB1
NARS
NCAM1
NDUFA4L2
NKG7
NOSTRIN
NegControlCodeword_0500
NegControlCodeword_0501
NegControlCodeword_0502
NegControlCodeword_0503
NegControlCodeword_0504
NegControlCodeword_0505
NegControlCodeword_0506
NegControlCodeword_0507
NegControlCodeword_0508
NegControlCodeword_0509
NegControlCodeword_0510
NegControlCodeword_0511
NegControlCodeword_0512
NegControlCodeword_0513
NegControlCodeword_0514
NegControlCodeword_0515
NegControlCodeword_0516
NegControlCodeword_0517
NegControlCodeword_0518
NegControlCodeword_0519
NegControlCodeword_0520
NegControlCodeword_0521
NegControlCodeword_0522
NegControlCodeword_0523
NegControlCodeword_0524
NegControlCodeword_0525
NegControlCodeword_0526
NegControlCodeword_0527
NegControlCodeword_0528
NegControlCodeword_0529
NegControlCodeword_0530
NegControlCodeword_0531
NegControlCodeword_0532
NegControlCodeword_0533
NegControlCodeword_0534
NegControlCodeword_0535
NegControlCodeword_0536
NegControlCodeword_0537
NegControlCodeword_0538
NegControlCodeword_0539
NegControlCodeword_0540
NegControlProbe_00002
NegControlProbe_00003
NegControlProbe_00004
NegControlProbe_00009
NegControlProbe_00012
NegControlProbe_00013
NegControlProbe_00014
NegControlProbe_00016
NegControlProbe_00017
NegControlProbe_00019
NegControlProbe_00022
NegControlProbe_00024
NegControlProbe_00025
NegControlProbe_00031
NegControlProbe_00033
NegControlProbe_00034
NegControlProbe_00035
NegControlProbe_00039
NegControlProbe_00041
NegControlProbe_00042
OCIAD2
OPRPN
OXTR
PCLAF
PDCD1
PDCD1LG2
PDE4A
PDGFRA
PDGFRB
PDK4
PECAM1
PELI1
PGR
PIGR
PIM1
PLD4
POSTN
PPARG
PRDM1
PRF1
PTGDS
PTN
PTPRC
PTRHD1
QARS
RAB30
RAMP2
RAPGEF3
RHOH
RORC
RTKN2
RUNX1
S100A14
S100A4
S100A8
SCD
SCGB2A1
SDC4
SEC11C
SEC24A
SELL
SERHL2
SERPINA3
SERPINB9
SFRP1
SFRP4
SH3YL1
SLAMF1
SLAMF7
SLC25A37
SLC5A6
SMAP2
SMS
SNAI1
SOX17
SOX18
SPIB
SQLE
SRPK1
SSTR2
STC1
SVIL
TAC1
TACSTD2
TCEAL7
TCF4
TCF7
TCIM
TCL1A
TENT5C
TFAP2A
THAP2
TIFA
TIGIT
TIMP4
TMEM147
TNFRSF17
TOMM7
TOP2A
TPD52
TPSAB1
TRAC
TRAF4
TRAPPC3
TRIB1
TUBA4A
TUBB2B
UCP1
USP53
VOPP1
VWF
WARS
ZEB1
ZEB2
ZNF562
