spot_number,x_location,y_location,z_location,row,col
2237,2554.0739656919586,1257.0754871943534,16.196368373077892,12.0,25.0
2238,2559.19979297835,1366.1174929198362,16.169499930076068,13.0,25.0
2239,2559.4242722336066,1465.9260877049182,15.975931120560109,14.0,25.0
2240,2561.8158774702038,1553.6559490965014,15.906775133986928,15.0,25.0
2241,2554.7832585051888,1664.1479217128597,15.611079518849337,16.0,25.0
2242,2556.290664387298,1741.1777122345609,15.760601920124683,17.0,25.0
2243,2533.412746414073,1864.4975016238159,16.639932878213802,18.0,25.0
2244,2556.3487913509057,1964.5199116144975,16.298464148682044,19.0,25.0
2245,2531.755799266055,2067.2552155963303,17.16062588623853,20.0,25.0
2246,2568.8382483598875,2149.389485941893,17.802421593720712,21.0,25.0
2247,2543.257514285714,2248.639481280788,16.936096344827586,22.0,25.0
2248,2562.8327064406776,2372.1277240677964,17.6298466779661,23.0,25.0
2249,2554.780987636933,2447.5050157276996,16.997483730046948,24.0,25.0
2250,2572.18389761046,2563.4777830477906,17.339773447475203,25.0,25.0
2251,2544.906479638878,2662.269951940069,16.673717208605456,26.0,25.0
2252,2545.674433861386,2729.6937047524752,17.4715963009901,27.0,25.0
2253,2571.585925316456,2854.3284332730564,17.358702527124773,28.0,25.0
2254,2564.5517,2960.9266984375,18.721670484375,29.0,25.0
2255,2585.4498314868806,3033.149337026239,17.15956658746356,30.0,25.0
2256,2584.3378515151517,3160.7513106060605,17.397714811688314,31.0,25.0
2257,2559.625908658009,3267.897074891775,17.78321519047619,32.0,25.0
2258,2557.856295859473,3350.784470953576,17.573321855081556,33.0,25.0
2259,2548.970497191977,3452.6890654441263,17.389708556733524,34.0,25.0
2260,2558.9309922558923,3546.5567707070704,18.392378444444446,35.0,25.0
2261,2540.703094555874,3660.3485074498567,18.09145802722063,36.0,25.0
2262,2548.406210050251,3756.063535552764,18.378341841708544,37.0,25.0
2263,2548.9124117412935,3853.5207054726366,17.856496951741295,38.0,25.0
2264,2570.2610172910663,3947.6851063400577,18.008027700288185,39.0,25.0
2265,2565.4484198547216,4062.5068518159806,18.0918111937046,40.0,25.0
2266,2539.7497148190046,4138.900951583711,17.794923824660632,41.0,25.0
2267,2561.426186140725,4240.1286106609805,18.380539441364604,42.0,25.0
2268,2542.291184172662,4374.81673471223,18.294875805755396,43.0,25.0
2269,2564.840158446923,4465.022945972739,18.363876544609663,44.0,25.0
2270,2548.1868909337186,4549.541507802059,17.88037632698212,45.0,25.0
2271,2534.77785164148,4669.55959015112,18.899000361907245,46.0,25.0
2272,2536.096346901301,4770.620183754144,18.183414854373883,47.0,25.0
2273,2563.977963377445,4846.882418555811,18.37649059464902,48.0,25.0
2274,2534.3377268186227,4961.70466013579,18.029805302861302,49.0,25.0
2275,2551.031456738769,5062.617528702163,18.17043615266223,50.0,25.0
2276,2547.220520371645,5160.881229387474,17.769723185822436,51.0,25.0
2277,2558.5494555244754,5255.115864102564,18.51216508811189,52.0,25.0
2278,2556.574383304647,5371.644703820999,18.83163615232358,53.0,25.0
2279,2544.666627316602,5451.775701254826,19.11019769015444,54.0,25.0
2280,2548.651124762137,5561.063036643084,18.944998995608685,55.0,25.0
2281,2553.6244055135953,5658.78127439577,18.915316427492446,56.0,25.0
2282,2550.017048849157,5751.771837669544,18.57438749219071,57.0,25.0
2283,2548.2938854777067,5857.867804815287,18.342591149171977,58.0,25.0
2284,2544.529036128197,5956.886689155066,18.485388075267075,59.0,25.0
2285,2555.264977158082,6060.630845115453,18.526723955239788,60.0,25.0
2286,2562.2894095984943,6156.546220075282,18.388070641468005,61.0,25.0
2287,2560.0828566184973,6254.045943323699,18.54076350968208,62.0,25.0
2288,2552.578779627816,6352.476839911851,18.495743290401567,63.0,25.0
2289,2557.834880901937,6448.269262893463,18.387025865617435,64.0,25.0
2290,2563.806384792627,6566.869387491771,18.647646855826203,65.0,25.0
2291,2558.2263248181307,6654.760126217124,18.457976431309454,66.0,25.0
2292,2557.624762880992,6764.551667863918,18.55802455090426,67.0,25.0
2293,2554.4342457455705,6857.070680488176,18.49616903265911,68.0,25.0
2294,2554.4766241591437,6956.083775641128,18.4162698869138,69.0,25.0
2295,2555.2886117545377,7059.45284900605,18.663547954537595,70.0,25.0
2296,2550.0751945095,7159.11888898798,18.727359609422255,71.0,25.0
2297,2559.6104283540913,7256.084742803089,18.6330600638105,72.0,25.0
2298,2550.6928648550092,7353.532030951555,18.630118496570585,73.0,25.0
2299,2550.651993386622,7459.254483289345,18.447481259143352,74.0,25.0
2300,2561.9916062364214,7537.627085904153,18.931009364153358,75.0,25.0
2301,2566.3505685950413,7654.473199173554,15.913151438016529,76.0,25.0
2302,2564.1241075268817,7750.746017204301,15.870508580645161,77.0,25.0
2303,2547.2682738095236,7850.256242857143,15.86942382142857,78.0,25.0
2304,2554.9140964285716,7954.367880357143,16.201016491071428,79.0,25.0
2305,2553.8378875,8056.241153749999,16.2409367375,80.0,25.0
2306,2557.8818129411766,8158.62542,16.196268376470588,81.0,25.0
2307,2542.519993506494,8257.576597402598,16.06619864285714,82.0,25.0
2308,2551.377861904762,8350.619898809524,16.09793338690476,83.0,25.0
2309,2561.3851055555556,8467.637883333333,16.854523583333332,84.0,25.0
2310,2555.6645573770493,8559.23875409836,16.05377381147541,85.0,25.0
2311,2560.2010707692307,8652.684084615385,16.107908115384614,86.0,25.0
2312,2547.7173285714284,8739.707157142857,16.429803228571426,87.0,25.0
2314,2649.963425,81.25157349999999,12.726163125,0.0,26.0
2315,2653.7958211538457,164.9839670576923,12.711271076923076,1.0,26.0
2316,2648.001533898305,255.93723966101695,12.748229737288135,2.0,26.0
2317,2657.7709169863015,358.46098783561644,15.535683198630135,3.0,26.0
2318,2663.054178877888,460.76789141914196,17.10827162211221,4.0,26.0
2319,2636.2491,576.9416102089442,16.238106546187684,5.0,26.0
2320,2636.9033430776212,642.4997192419428,15.826527537448934,6.0,26.0
2321,2644.498660626836,742.9226588246817,15.658079872184134,7.0,26.0
2322,2661.6876138519924,854.3357892789373,15.939797239089183,8.0,26.0
2323,2663.9545201051246,961.4784116162944,15.595858437910643,9.0,26.0
2324,2655.71269373494,1052.2429529759036,16.601533698493977,10.0,26.0
2325,2645.4346117831074,1164.259935557873,16.66403167075078,11.0,26.0
2326,2649.3455884422847,1254.6240630005889,15.694948983215548,12.0,26.0
2327,2668.9593527702336,1351.2699973384028,15.921747560700707,13.0,26.0
2328,2655.471787004481,1467.5897889520854,16.257953450879008,14.0,26.0
2329,2650.307035567676,1554.0910610162193,16.505917788000573,15.0,26.0
2330,2650.9001929486053,1653.2695940010524,16.136141231976847,16.0,26.0
2331,2639.707229691358,1744.9987763580248,16.19135677067901,17.0,26.0
2332,2658.371977466863,1862.4161751104566,16.585660301178205,18.0,26.0
2333,2641.172310240964,1967.9472626506026,17.13134666942771,19.0,26.0
2334,2641.6075745263156,2032.3964744210527,17.300791927368422,20.0,26.0
2335,2644.5056938388625,2153.97895521327,17.2002190485782,21.0,26.0
2336,2669.896717755102,2244.242643877551,17.21038455,22.0,26.0
2337,2665.0767632083,2368.1266555466877,17.550758295291303,23.0,26.0
2338,2674.1984163081543,2436.159515907954,17.12144211555778,24.0,26.0
2339,2639.8596893371077,2571.516171644256,17.09256076586459,25.0,26.0
2340,2653.309676798893,2637.923140913284,17.235787336023986,26.0,26.0
2341,2648.3485288235293,2757.6655647058824,18.232505535294116,27.0,26.0
2342,2644.7848470219437,2854.9107921630093,16.910468373040754,28.0,26.0
2343,2681.7143850184502,2948.300193579336,17.524405741328415,29.0,26.0
2344,2647.7365628370458,3057.8195822977723,17.4404351014068,30.0,26.0
2345,2636.327517303823,3162.9641700201205,18.604466758551307,31.0,26.0
2346,2645.063675443038,3251.671869620253,17.703275115189875,32.0,26.0
2347,2647.227999472296,3374.9167437115216,17.83542534740545,33.0,26.0
2348,2651.1211686301,3459.3826063226156,17.127077954336666,34.0,26.0
2349,2664.686203644315,3543.767528474247,17.323387881924198,35.0,26.0
2350,2658.5405448842416,3649.499005003734,18.09923546863331,36.0,26.0
2351,2660.497578717201,3742.433212244898,17.926426123906705,37.0,26.0
2352,2643.347477402597,3847.349561038961,17.624868842857143,38.0,26.0
2353,2656.1996777070067,3966.1883645435246,18.199597617834396,39.0,26.0
2354,2667.016142687747,4057.0713332015807,17.792380366600792,40.0,26.0
2355,2639.851843366619,4161.305629243938,18.104377967189727,41.0,26.0
2356,2675.962909893993,4275.136179814488,18.576843347835688,42.0,26.0
2357,2662.359347577604,4348.120796228604,18.036424181172034,43.0,26.0
2358,2653.215940099893,4462.613140242597,18.19002677292187,44.0,26.0
2359,2664.630380483118,4550.316155833105,19.087221195717813,45.0,26.0
2360,2664.025427020958,4660.72029556512,19.09207808299027,46.0,26.0
2361,2665.728140403441,4755.298564654405,18.558518571047166,47.0,26.0
2362,2659.1511975485796,4852.406900717489,18.81619816696562,48.0,26.0
2363,2653.116331168831,4971.72897020202,18.300225191558443,49.0,26.0
2364,2654.6902033510514,5061.735936237578,17.92003219667206,50.0,26.0
2365,2666.387987386478,5151.0552968113025,18.190210647830472,51.0,26.0
2366,2657.2751512430077,5244.645080267246,18.772542096488504,52.0,26.0
2367,2644.9433521199585,5370.210173505688,18.867036154395038,53.0,26.0
2368,2661.7501442638327,5468.624429477962,18.72265073226008,54.0,26.0
2369,2658.310414432707,5557.064842886541,18.603593795925367,55.0,26.0
2370,2657.012343297622,5656.137344146851,18.581517291350927,56.0,26.0
2371,2656.331775935568,5751.259221851611,18.592452724129515,57.0,26.0
2372,2661.3129525545014,5855.155374754535,18.39203763604593,58.0,26.0
2373,2657.8274084074487,5957.598960894941,18.626840687951642,59.0,26.0
2374,2659.3998897040383,6052.553513631803,18.624684376598946,60.0,26.0
2375,2650.4758606977093,6155.782678814194,18.62920719591256,61.0,26.0
2376,2664.188081848404,6249.639483200355,18.89860398060727,62.0,26.0
2377,2655.0923171185887,6358.977695262986,18.948600429434826,63.0,26.0
2378,2655.863670703911,6458.623234324023,18.819386626368715,64.0,26.0
2379,2640.7146733362524,6562.389421672504,18.88965698226795,65.0,26.0
2380,2649.08950765343,6662.756697954272,18.62941355595668,66.0,26.0
2381,2652.091837767333,6758.58700123776,18.55428303854289,67.0,26.0
2382,2652.2941514055365,6858.470379815925,18.557114054865867,68.0,26.0
2383,2653.1277181686346,6954.593456888336,18.59838958949658,69.0,26.0
2384,2649.845325180231,7054.68341594719,18.752251493094764,70.0,26.0
2385,2656.0708523144367,7158.254123515863,18.743735212571515,71.0,26.0
2386,2653.399368243885,7256.04946218238,18.718196002226314,72.0,26.0
2387,2653.559139139501,7348.817783846528,18.7276598927504,73.0,26.0
2388,2650.586420695669,7451.113922197461,18.682000545441333,74.0,26.0
2389,2654.10030738102,7558.536622086065,18.812706497328296,75.0,26.0
2390,2671.869578787508,7639.733506380894,18.6155503178812,76.0,26.0
2391,2656.2227568000003,7747.704584800001,16.005228976,77.0,26.0
2392,2643.330009677419,7854.709250000001,16.100996181451613,78.0,26.0
2393,2657.3089153846154,7960.505078846153,16.35077255769231,79.0,26.0
2394,2654.4093259740257,8056.902831168832,16.30444716883117,80.0,26.0
2395,2653.74216984127,8153.819934920635,16.214976809523808,81.0,26.0
2396,2656.8735100000004,8265.656069999999,16.45023414,82.0,26.0
2397,2649.3078790322584,8351.811237903226,16.39335283064516,83.0,26.0
2398,2657.952370945946,8460.287942567567,16.448314574324325,84.0,26.0
2399,2654.0690545454545,8551.641573863635,16.215476477272727,85.0,26.0
2400,2652.7572691358023,8653.389969135802,16.353024950617286,86.0,26.0
2401,2652.482283018868,8747.22737735849,16.312318075471698,87.0,26.0
2403,2737.8001727272726,70.8181499090909,12.838163090909092,0.0,27.0
2404,2753.240722916667,166.44694083333334,12.884883656249999,1.0,27.0
2405,2749.3988682539684,258.9798893650794,12.825349214285714,2.0,27.0
2406,2741.897933097094,364.43621118355776,15.880026986534373,3.0,27.0
2407,2746.401917956204,452.2468234014599,16.10998104963504,4.0,27.0
2408,2775.9490568032784,562.8044397704917,16.45142645122951,5.0,27.0
2409,2731.356904771372,642.7556247713718,16.061851045725646,6.0,27.0
2410,2752.605073677419,776.0783361806451,16.433026789032258,7.0,27.0
2411,2748.8468548863634,842.7968992613637,16.18556276875,8.0,27.0
2412,2733.7679236842105,944.8499299771167,16.921832138443936,9.0,27.0
2413,2745.32569372549,1068.5712306797384,16.29693212788671,10.0,27.0
2414,2762.0069532158805,1164.2465660432001,16.050546289308556,11.0,27.0
2415,2776.1511359303245,1265.7365464608076,15.906241496357879,12.0,27.0
2416,2757.503144612529,1356.6865622923433,16.017177564361948,13.0,27.0
2417,2738.5239917390163,1461.3664588792421,16.053232329387004,14.0,27.0
2418,2734.567416461366,1541.7998933482643,16.249187219260918,15.0,27.0
2419,2736.6077745932416,1659.254261827284,16.587748931476845,16.0,27.0
2420,2758.7610906291834,1749.1954254350737,16.851104464524767,17.0,27.0
2421,2751.4714991341993,1873.135171861472,17.37094081168831,18.0,27.0
2422,2740.498433427762,1955.1289576959396,17.500546745514637,19.0,27.0
2423,2734.50154302926,2058.002470051635,17.51122034595525,20.0,27.0
2424,2757.2344305471124,2135.318414969605,16.695503544832825,21.0,27.0
2425,2765.153017797443,2255.706328908555,17.104976561946902,22.0,27.0
2426,2728.4440189673337,2375.0389094836673,16.84171366332982,23.0,27.0
2427,2745.5659570858284,2455.569487225549,17.78748291550233,24.0,27.0
2428,2736.502399558694,2548.304275639894,18.383453499558694,25.0,27.0
2429,2736.8724959740257,2638.62524987013,17.963631663636363,26.0,27.0
2430,2760.310788039867,2739.9266127906976,18.08184869933555,27.0,27.0
2431,2759.449747578348,2850.752084045584,17.59403157834758,28.0,27.0
2432,2737.133719373695,2966.963470688935,17.52175016158664,29.0,27.0
2433,2779.13678123348,3053.8848508370043,17.45425232202643,30.0,27.0
2434,2752.8846752252252,3163.4763454954955,17.60935979054054,31.0,27.0
2435,2763.9162227272727,3244.9275582386363,18.175182170928032,32.0,27.0
2436,2770.904011984021,3361.496546870839,18.120383123169105,33.0,27.0
2437,2768.0176976665643,3484.1216025790604,17.66688860684679,34.0,27.0
2438,2751.397080031906,3540.500785628822,17.493284311486306,35.0,27.0
2439,2738.9728990325416,3655.7951183817063,17.848208958663147,36.0,27.0
2440,2768.3989604803496,3760.6014954148472,18.498281073144103,37.0,27.0
2441,2756.841463658243,3864.84599290012,18.543800944645007,38.0,27.0
2442,2753.2257732710277,3973.3942216822434,17.999770389719625,39.0,27.0
2443,2747.4121611979167,4057.6297772135417,18.559744330729167,40.0,27.0
2444,2771.4869933333334,4154.421173395639,18.535027984423678,41.0,27.0
2445,2729.9316492131147,4256.328502360656,17.868299787049178,42.0,27.0
2446,2734.2120286387744,4359.969110253388,18.143061947554507,43.0,27.0
2447,2765.2361114305586,4445.91995430095,18.44684551159286,44.0,27.0
2448,2740.76935,4562.71442639696,18.791021083705857,45.0,27.0
2449,2755.627648939248,4644.196491996143,18.762003574734813,46.0,27.0
2450,2743.6000522587515,4763.894826123463,18.461736001833017,47.0,27.0
2451,2750.1597287471445,4844.679446898612,19.141935600246004,48.0,27.0
2452,2780.4245549689444,4951.411414059853,18.976139627752683,49.0,27.0
2453,2759.751265611762,5045.333765811113,18.660117155993024,50.0,27.0
2454,2760.69572890542,5157.449098246546,18.99512198140276,51.0,27.0
2455,2759.0566522637564,5258.936321848155,18.79505339308103,52.0,27.0
2456,2758.994461591269,5361.933382643901,18.73795850959338,53.0,27.0
2457,2753.3631681978795,5456.815359494831,18.762228497775162,54.0,27.0
2458,2748.3372661112644,5557.660432566786,18.421246961236573,55.0,27.0
2459,2749.4534732293932,5658.69784770365,18.816545829647087,56.0,27.0
2460,2756.1904812829107,5760.311195224988,18.694847683700335,57.0,27.0
2461,2750.1049520376596,5859.542682071285,18.80809150894418,58.0,27.0
2462,2752.179088368636,5962.813993143813,18.72405285200669,59.0,27.0
2463,2750.430397950273,6054.896037853244,18.723010941358396,60.0,27.0
2464,2751.898756167527,6155.2201019363165,18.781605789658634,61.0,27.0
2465,2752.910127911715,6258.900463106961,19.013696470288625,62.0,27.0
2466,2759.3154103873517,6354.260982877471,18.733171079841895,63.0,27.0
2467,2747.7970393053015,6455.720395917124,18.73966173705058,64.0,27.0
2468,2761.446252679128,6565.695622928349,19.01533704267913,65.0,27.0
2469,2752.606288226528,6661.979463934426,18.74351644572777,66.0,27.0
2470,2736.374985518403,6759.430986709165,18.80140179149627,67.0,27.0
2471,2751.1321433736002,6856.286768882815,18.811547676748084,68.0,27.0
2472,2754.7438664483475,6954.161848593331,18.770627521286098,69.0,27.0
2473,2751.619971501516,7053.858904260412,18.98556378227222,70.0,27.0
2474,2750.4901780065516,7156.503791122402,18.877805099872987,71.0,27.0
2475,2749.3879741060655,7255.891794264846,18.880604404477612,72.0,27.0
2476,2746.7466750544268,7353.17879375,18.83443597791183,73.0,27.0
2477,2748.1007709328833,7455.51935592233,18.8548839159561,74.0,27.0
2478,2755.722830215556,7558.85263450407,18.848197969060898,75.0,27.0
2479,2750.565093738152,7656.959902219776,18.836721006390263,76.0,27.0
2480,2772.089252369942,7736.273238355812,19.040483702376367,77.0,27.0
2481,2757.205865789474,7848.621911403508,16.169884600877193,78.0,27.0
2482,2760.0752623999997,7955.5986968,16.537878887999998,79.0,27.0
2483,2753.4223595744684,8058.65535319149,16.44492685106383,80.0,27.0
2484,2754.0851352941177,8159.560739215686,16.425104470588234,81.0,27.0
2485,2756.3026882978725,8252.672542553191,16.416199287234043,82.0,27.0
2486,2749.9459,8353.071150602409,16.433255542168673,83.0,27.0
2487,2745.0379780701755,8456.671478070175,17.918706429824564,84.0,27.0
2488,2752.157552747253,8552.251598901099,16.38667412087912,85.0,27.0
2489,2750.0720944444447,8657.869933333333,16.463329922222222,86.0,27.0
2490,2752.591005333333,8750.931626666666,16.585655906666666,87.0,27.0
2492,2860.748176923077,68.43339723076923,12.994232826923078,0.0,28.0
2493,2852.8948617021274,153.5350040425532,12.962066882978723,1.0,28.0
2494,2854.5122,255.90416127272726,12.948174118181818,2.0,28.0
2495,2835.3950272575253,365.06987596989967,16.804480345735787,3.0,28.0
2496,2852.4126420970265,460.94306616588415,18.4718656885759,4.0,28.0
2497,2834.168601663468,578.8377931222009,16.118742742482404,5.0,28.0
2498,2855.273047272727,631.791098509091,16.16660824909091,6.0,28.0
2499,2838.9959640522875,750.9198253594772,19.31682605882353,7.0,28.0
2500,2839.251042616034,860.9277262869198,16.771377137834037,8.0,28.0
2501,2868.16836474602,956.0002664518574,16.702353912054587,9.0,28.0
2502,2861.0165121461187,1051.2203385844748,16.494249960273972,10.0,28.0
2503,2851.46883487201,1175.0602167436004,16.63937736319765,11.0,28.0
2504,2835.9219642893404,1257.069250609137,16.497677710913706,12.0,28.0
2505,2830.3275162504397,1359.8119578086528,16.779414683784733,13.0,28.0
2506,2845.8462767174,1442.5583411764705,16.911638722747842,14.0,28.0
2507,2857.8871835260115,1554.2933421965317,17.389572791907515,15.0,28.0
2508,2879.1325781427668,1673.8455458622868,17.63494323973468,16.0,28.0
2509,2860.1361182022474,1747.479524269663,18.738113305617976,17.0,28.0
2510,2846.763621083172,1859.519960154739,17.648203121856866,18.0,28.0
2511,2844.8672901639347,1950.4960237704918,17.452100698770494,19.0,28.0
2512,2855.1360645313066,2065.405637965979,17.56893790300398,20.0,28.0
2513,2853.0920643560744,2158.3422905144107,17.309110709230207,21.0,28.0
2514,2823.6335659643437,2266.894634197731,17.477442624797405,22.0,28.0
2515,2846.9279729533678,2373.9682045595855,17.695074473575133,23.0,28.0
2516,2852.2858028463,2447.3523732447816,17.809672833965845,24.0,28.0
2517,2864.3056193010325,2544.6948432088957,17.546632768069895,25.0,28.0
2518,2860.26590420354,2655.1226404867257,17.730016140486725,26.0,28.0
2519,2861.388535804702,2758.745056962025,17.636374693490055,27.0,28.0
2520,2845.6732803956834,2855.908183992806,17.50233559397482,28.0,28.0
2521,2860.9558089108914,2956.6300391539153,17.92294549459946,29.0,28.0
2522,2839.0759739303844,3052.319136765772,17.40430977338651,30.0,28.0
2523,2844.604259063665,3147.492768281225,17.542506127571684,31.0,28.0
2524,2861.879699432463,3244.7869863791148,17.72949689954597,32.0,28.0
2525,2854.9612023099135,3361.2932333012513,18.169266451395572,33.0,28.0
2526,2850.9435706096706,3469.0487679327257,17.735035203433778,34.0,28.0
2527,2855.0481485314685,3546.6539764568765,17.819785956177157,35.0,28.0
2528,2860.7358100358424,3654.0118795698927,18.540861249103944,36.0,28.0
2529,2833.495475912409,3743.510874973931,18.508617224713245,37.0,28.0
2530,2849.6709653429602,3858.5924617328524,19.346393812274368,38.0,28.0
2531,2846.949763965885,3953.2003874200423,18.342973334754795,39.0,28.0
2532,2853.6551236514524,4063.245422821577,18.571971492738587,40.0,28.0
2533,2861.1507991935487,4145.357474495968,18.92410225907258,41.0,28.0
2534,2853.1018218481377,4256.997559097422,18.673011508237824,42.0,28.0
2535,2859.768190292333,4355.862430364037,18.698172325151685,43.0,28.0
2536,2862.3811555362226,4454.183381129389,18.448425839924074,44.0,28.0
2537,2865.334783131643,4555.907497600758,18.681922441229084,45.0,28.0
2538,2859.1616191113762,4654.05568687532,18.763656420305303,46.0,28.0
2539,2852.353035482996,4760.270016841534,18.55775484962916,47.0,28.0
2540,2848.560131107739,4851.899657850576,18.493263000357047,48.0,28.0
2541,2850.4199659086416,4955.563722147518,18.76655896653154,49.0,28.0
2542,2855.3829248577986,5050.626118231713,18.845991790889133,50.0,28.0
2543,2847.9418888137234,5156.7430191592175,18.90440794098816,51.0,28.0
2544,2856.249118632353,5253.790210735294,18.81210815007353,52.0,28.0
2545,2860.9573932725198,5358.563593057139,19.019175530976817,53.0,28.0
2546,2861.3904933743665,5452.442365375331,18.71047111447019,54.0,28.0
2547,2862.243986323687,5558.168724576634,18.79543411505895,55.0,28.0
2548,2854.5479549325028,5656.673571588785,19.102983281100727,56.0,28.0
2549,2860.266709090909,5755.488754555024,18.94033391583732,57.0,28.0
2550,2858.693641539839,5855.899296139211,18.89927708393017,58.0,28.0
2551,2859.100482721764,5955.531602895136,18.879907284421815,59.0,28.0
2552,2851.889657747265,6052.445438948426,18.870209676936817,60.0,28.0
2553,2856.9165904932875,6156.394416906026,18.947571257805183,61.0,28.0
2554,2857.202337174211,6261.1790050582995,19.211843176654664,62.0,28.0
2555,2855.652466499215,6353.618795541602,19.00090670286499,63.0,28.0
2556,2858.1377496422747,6440.801407367892,18.913278667315176,64.0,28.0
2557,2867.261420286533,6574.2682062177655,18.91026594226361,65.0,28.0
2558,2860.6835331096627,6650.903810525308,19.028943936541413,66.0,28.0
2559,2856.1613528880157,6750.179993595285,18.988609198133595,67.0,28.0
2560,2850.718878493944,6860.917592459189,18.95120411279621,68.0,28.0
2561,2854.318274949655,6960.547089794303,18.855657573683832,69.0,28.0
2562,2850.4078820939094,7055.732744984187,18.981952575541317,70.0,28.0
2563,2849.8244192018205,7153.3239823297745,19.150848569578155,71.0,28.0
2564,2850.9605681630546,7259.405656097351,19.019854904067767,72.0,28.0
2565,2854.6921451448793,7356.970958932389,18.96434115992037,73.0,28.0
2566,2853.2329344939376,7457.342208506775,18.95843794102963,74.0,28.0
2567,2854.4705144915524,7554.503690207204,18.961718892030603,75.0,28.0
2568,2854.593285455725,7654.693148932857,18.98899923253325,76.0,28.0
2569,2854.039955406085,7754.9827660296705,19.00016582757103,77.0,28.0
2570,2875.4835329147254,7832.356776341908,18.94887667297954,78.0,28.0
2571,2858.601099082569,7947.561031192661,16.62873656880734,79.0,28.0
2572,2852.1281008849555,8057.533569026549,16.660385946902657,80.0,28.0
2573,2855.1417514285713,8147.4709114285715,16.56821987142857,81.0,28.0
2574,2849.4571873873874,8258.118004504504,16.65003418018018,82.0,28.0
2575,2845.989093162393,8364.29488034188,16.603533623931625,83.0,28.0
2576,2859.837604453441,8458.602137651822,18.39718017813765,84.0,28.0
2577,2857.042052985075,8556.230917910447,16.656634373134327,85.0,28.0
2578,2851.0340485981305,8651.15781775701,16.625146056074765,86.0,28.0
2579,2861.793829850746,8754.214641791046,16.76149594029851,87.0,28.0
2581,2952.62325,76.87536458333334,13.087731645833335,0.0,29.0
2582,2955.2222519230772,156.25038234615383,13.141997846153846,1.0,29.0
2583,2949.5657629629627,255.57640629629628,13.168557962962963,2.0,29.0
2584,2945.3982321167887,355.6540206370272,16.26145947810219,3.0,29.0
2585,2940.8854988997555,475.41083696821516,16.866353385085574,4.0,29.0
2586,2940.6197599999996,557.5076757978724,16.42883673617021,5.0,29.0
2587,2981.170750839329,650.6926436211031,17.955831896882493,6.0,29.0
2588,2967.289564864865,744.6042572972973,19.52612982432432,7.0,29.0
2589,2947.4619541940788,876.9293967927632,16.97291074712171,8.0,29.0
2590,2952.2802461739698,958.5658988947024,17.152836171680836,9.0,29.0
2591,2957.3363767327633,1060.3505092850646,16.917619584591595,10.0,29.0
2592,2949.631434731834,1130.542333780277,17.214444421280277,11.0,29.0
2593,2962.310470682731,1262.731753815261,17.827032820281122,12.0,29.0
2594,2947.876436422764,1349.1271074796748,17.25783916910569,13.0,29.0
2595,2937.607697152429,1463.5797781407034,19.636793487855947,14.0,29.0
2596,2974.0520926760564,1540.700111173709,17.399192176525823,15.0,29.0
2597,2932.1868884754995,1665.0362518602542,17.45967037885662,16.0,29.0
2598,2968.8241726282054,1749.7161123076924,17.47197570064103,17.0,29.0
2599,2945.9409750385207,1869.3773117103235,17.998049755778123,18.0,29.0
2600,2939.911885160576,1964.2185895902546,17.165933597452934,19.0,29.0
2601,2929.798956800934,2050.617036894337,17.352100153531815,20.0,29.0
2602,2941.6610503267975,2148.1015122004355,17.595734610021786,21.0,29.0
2603,2967.2304149333336,2268.581371111111,18.426295200888887,22.0,29.0
2604,2963.2605797843667,2350.9623064690027,18.078568679919137,23.0,29.0
2605,2945.573361617312,2450.538776879271,17.6839983143508,24.0,29.0
2606,2937.0856920876017,2554.6689761921584,17.619461235959026,25.0,29.0
2607,2958.183485750475,2642.184372134262,19.453922730525647,26.0,29.0
2608,2970.866202203182,2759.4827962464296,18.118556583231335,27.0,29.0
2609,2957.7748056461,2840.244181315483,17.933279543946448,28.0,29.0
2610,2934.346292973856,2962.0966361111114,18.23477657598039,29.0,29.0
2611,2942.78685412844,3068.2917926605505,17.689321518922018,30.0,29.0
2612,2947.0577176785714,3146.6075903571427,17.903624640848214,31.0,29.0
2613,2941.3880758026626,3249.375767423649,18.16282476468285,32.0,29.0
2614,2962.2845804150456,3381.573262343277,18.347945925637703,33.0,29.0
2615,2944.5129579056997,3457.1180844158303,18.211463182446508,34.0,29.0
2616,2940.9793765644613,3542.9657558185404,17.96786249246907,35.0,29.0
2617,2954.0443352286775,3650.6472627935723,18.570859552533992,36.0,29.0
2618,2960.8556300094965,3757.9333583095913,19.382604056505222,37.0,29.0
2619,2944.4656986970685,3846.8577703583064,19.432889692996746,38.0,29.0
2620,2964.491136550912,3957.0123577398467,19.12656013184226,39.0,29.0
2621,2962.588685003605,4052.7044503604907,18.935140189257393,40.0,29.0
2622,2972.1079954147003,4159.927818914363,19.095477893627784,41.0,29.0
2623,2969.1517570752485,4262.080119813851,18.7284544374507,42.0,29.0
2624,2957.0324708221096,4351.306620051719,18.5773454955285,43.0,29.0
2625,2952.3325916923077,4459.767362875331,18.652776484880636,44.0,29.0
2626,2949.474023450923,4557.277209687443,18.835443703801865,45.0,29.0
2627,2948.2834081660512,4651.919559057331,18.991142252770196,46.0,29.0
2628,2945.944262061545,4754.220914643856,18.700412655153862,47.0,29.0
2629,2953.8707734305062,4857.36157282222,18.731128205956615,48.0,29.0
2630,2950.946989042382,4955.524306223177,18.750337674356224,49.0,29.0
2631,2954.6912807751937,5055.002784144703,18.947238411111112,50.0,29.0
